FileName, Keyword, Sentence
C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1837-Buren.txt, great, tant commercial advantages to that harbor and add greatly to its value as a naval station. The accurate s
C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1837-Buren.txt, great, emand. I am well aware of the various subjects of greater magnitude and immediate interest that press the
C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1838-Buren.txt, great, overnment; not only preserving and protecting the great principles upon which it was rounded  but wonderf
C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1838-Buren.txt, great, ect influence of the mass of the community  given greater freedom to individual exertion  and restricted 
C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1838-Buren.txt, great, n exultation  should serve to impress upon us the great principles from which they have sprung--constant 
C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1838-Buren.txt, great, orrespondence between this Government and that of Great Britain has passed since that communicated to Con
C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1838-Buren.txt, great, amicable dispositions of the United States toward Great Britain  as well as their duty to themselves  wou
C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1838-Buren.txt, great, ed by the American Government and people with the greatest abhorrence. Military incursions by our citizen
C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1838-Buren.txt, great, tly cherished or sacredly respected than by those great and good men who first declared and finally estab
C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1838-Buren.txt, great, without causing a deficiency in the Treasury. The great caution  advisable at all times  of limiting appr
C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1838-Buren.txt, great, sed an early resumption of specie payments in our great commercial capital  promptly followed in almost e
C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1838-Buren.txt, great, igns; its interference with politics  and its far greater power for evil than for good  either in regard 
C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1838-Buren.txt, great, arly attention. That it should have given rise to great diversity of opinion can not be a subject of surp
C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1838-Buren.txt, great, irit which has ever characterized their course on great emergencies  were relied upon for a satisfactory 
C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1838-Buren.txt, great, irredeemable paper medium  may be attributed in a great degree the speedy restoration of our currency to 
C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1838-Buren.txt, great, t to embrace authentic statistical returns of the great interests specially intrusted to or necessarily a
C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1838-Buren.txt, great, the Cherokees  whose case has perhaps excited the greatest share of attention and sympathy  the United St
C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1838-Buren.txt, great, planters exporting cotton to some extent  but the greater number are small agriculturists  living in comf
C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1838-Buren.txt, great, r safety  and a small squadron may be employed to great advantage on our Atlantic coast in meeting sudden
C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1839-Buren.txt, great, r nations. Happily  in our pending questions with Great Britain  out of which this unusual grant of autho
C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1839-Buren.txt, great, northeastern boundary the proposition promised by Great Britain for a commission of exploration and surve
C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1839-Buren.txt, great, essary to call the attention of the Government of Great Britain to another portion of our conterminous do
C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1839-Buren.txt, great,  understanding which it is the mutual interest of Great Britain and the United States to preserve and mai
C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1839-Buren.txt, great, ransmitted to the Senate at an early day.With the great American Empire of Brazil our relations continue 
C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1839-Buren.txt, great, cable unencumbered. No circumstance could present greater obstacles to the accomplishment of these vitall
C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1839-Buren.txt, great, has to travel in the performance of his duties  a great inequality appears in the amount of labor assigne
C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1839-Buren.txt, great, have not been made. The interests involved are of great importance  and the subject deserves your early a
C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1839-Buren.txt, great, be sustained by any class of agents have been the greatest by banks  including  as required in the resolu
C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1839-Buren.txt, great,  of opinion in favor of that system is perhaps as great as exists on any question of internal administrat
C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1839-Buren.txt, great, larming than any which they exhibited before  and greatly increases the impropriety of relying on the ban
C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1839-Buren.txt, great, t of this second delinquency. They have  to their great credit  not only continued to meet their engageme
C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1839-Buren.txt, great, ion  too  as it was said  of entire soundness and great prosperity--not merely unable to resist these eff
C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1839-Buren.txt, great,  among these institutions which obliges them to a great extent to follow the course of others  notwithsta
C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1839-Buren.txt, great, bad management of the banking institutions in the great seats of trade on the seaboard.But this chain of 
C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1839-Buren.txt, great,  the former  in their turn  to the money power in Great Britain. It is not denied that the suspension of 
C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1839-Buren.txt, great,  We can not escape from this by making new banks  great or small  State or national. The same chains whic
C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1839-Buren.txt, great, first by our own banks and then by a power abroad greater than themselves. I can not bring myself to depi
C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1839-Buren.txt, great, system be beneficent  wise  or just which creates greater anxiety for interests dependent on foreign cred
C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1839-Buren.txt, great, in individuals as a breach of trust or a crime of great magnitude  and yet it may be reasonably doubted w
C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1839-Buren.txt, great, he other hand  it would give to the Government no greater security  for in case of failure the claim of t
C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1839-Buren.txt, great, ue in gold and silver. These objections have been greatly exaggerated. From the best estimates we may saf
C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1839-Buren.txt, great, he payment of duties  which constitute by far the greater portion of the revenue  a very large proportion
C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1839-Buren.txt, great, ng them an equivalent for specie  and in that way greatly lessen the amount actually required. Still less
C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1839-Buren.txt, great,  accomplished without the violation of any of the great principles of the social compact  the observance 
C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1839-Buren.txt, great, as it  as far as we are advised  been found to be greatly otherwise elsewhere. The national character giv
C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1839-Buren.txt, great, ere to swell to an extent which would expel to so great a degree the gold and silver for which they had p
C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1839-Buren.txt, great, s profitless  railroads and canals absorbing to a great extent in interest upon the capital borrowed to c
C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1839-Buren.txt, great, r us at this moment  when the balance of trade is greatly against us and the difficulty of meeting it enh
C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1839-Buren.txt, great, which are too often found necessary to effect any great and radical reform; but it is the crowning merit 
C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1839-Buren.txt, great,   and submitting to temporary sacrifices  however great  to insure their permanent welfare.My own exertio
C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1839-Buren.txt, great, he wisdom that marks its ultimate decision on all great and controverted questions. Impressed with the so
C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1840-Buren.txt, great, n to our country and Government a standing in the great family of nations of which we have just cause to 
C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1840-Buren.txt, great, itorial controversy between the United States and Great Britain having in a great measure subsided  it is
C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1840-Buren.txt, great, n the United States and Great Britain having in a great measure subsided  it is hoped that a favorable pe
C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1840-Buren.txt, great,  commission of exploration and survey promised by Great Britain had been received  and that a counter pro
C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1840-Buren.txt, great, nd commerce out of which it arose  and which were greatly aggravated by its occurrence  made to a great e
C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1840-Buren.txt, great, e greatly aggravated by its occurrence  made to a great extent unavailable the principal part of the publ
C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1840-Buren.txt, great, f many millions accruing on merchants' bonds  and greatly reduced the revenue arising from customs and th
C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1840-Buren.txt, great, d which could not be immediately arrested without great prejudice to the public interest. Of these  the c
C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1840-Buren.txt, great,  of nearly three millions.It affords me  however  great pleasure to be able to say that from the commence
C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1840-Buren.txt, great, as  it is seen  been avoided during four years of greater fiscal difficulties than have existed in a simi
C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1840-Buren.txt, great, l be entirely avoided  and least so at periods of great political excitement. An intelligent people  howe
C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1840-Buren.txt, great, he country  pointing with unerring certainty to a great and protracted reduction of the revenue  strength
C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1840-Buren.txt, great, roops employed in Florida have been gradually and greatly reduced through the persevering efforts of the 
C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1840-Buren.txt, great,  ever since the adoption of the Constitution in a great measure originated  and there is too much reason 
C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1840-Buren.txt, great,  citizens as coming in direct collision with that great and vital amendment of the Constitution which dec
C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1840-Buren.txt, great, eople; if it has been viewed by them as the first great step in the march of latitudinous construction  w
C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1840-Buren.txt, great, d; when it was notorious that all classes of this great community had  by means of the power and influenc
C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1840-Buren.txt, great, s of the General Government in embarrassments far greater than those which are now experienced by any of 
C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1840-Buren.txt, great, e whatsoever to impose taxes upon the people to a greater amount than was actually necessary to the publi
C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1840-Buren.txt, great, separable from such an institution; diminish to a greater extent than could be accomplished by any other 
C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1840-Buren.txt, great, tuted have been accomplished during four years of greater pecuniary embarrassment than were ever before e
C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1840-Buren.txt, great,  diversified claims on the Treasury--if all these great and permanent objects  with many others that migh
C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1840-Buren.txt, great, classes in preference to or at the expense of the great majority necessarily debarred from any participat
C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1840-Buren.txt, great, esent Executive.It is believed  however  that the great purposes for the attainment of which the Federal 
C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1840-Buren.txt, great, n of those whose adhesion is indispensable to the great aggregate of united strength and whose voluntary 
C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1840-Buren.txt, great, ucted with a strict and invariable regard to this great fundamental principle  and that by the assumption
C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1840-Buren.txt, great, ncerns of the Government  and by consequence to a great extent those of individuals also  shall be carrie
C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1840-Buren.txt, great, e regiments have been concentrated they have made great progress  and the best results may be anticipated
C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1840-Buren.txt, great, supplies of every description. In this campaign a great number of the enemy were captured and destroyed  
C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1840-Buren.txt, great,  of the mails  cheapen the transportation  insure greater regularity in the service  and secure a conside
C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1840-Buren.txt, great, ion of their presence on the slave coast has in a great degree arrested the prostitution of the American 
C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1841-Tyler.txt, great, ich the people have charged us severally  we find great occasion to rejoice in the general prosperity of 
C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1841-Tyler.txt, great, e judgment of the court been regularly discharged.Great Britain having made known to this Government that
C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1841-Tyler.txt, great, by the fundamental law. Happily for the people of Great Britain  as well as those of the United States  t
C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1841-Tyler.txt, great, ly familiar to the courts of both countries.If in Great Britain a power exists in the Crown to cause to b
C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1841-Tyler.txt, great, tion has lent its authority more efficiently than Great Britain. Alexander McLeod  having his option eith
C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1841-Tyler.txt, great,  person of one Grogan  and under circumstances of great harshness hurriedly carried him beyond the limits
C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1841-Tyler.txt, great,  at all hazards than the people and Government of Great Britain. If upon a full investigation of all the 
C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1841-Tyler.txt, great, ave acted not only in derogation of the rights of Great Britain  but in clear violation of the laws of th
C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1841-Tyler.txt, great, is Government will not cease to urge upon that of Great Britain full and ample remuneration for all losse
C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1841-Tyler.txt, great,  indulge a doubt but that the sense of justice of Great Britain will constrain her to make retribution fo
C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1841-Tyler.txt, great, ecommend all such alterations as may give to them greater force and efficacy. That the American flag is g
C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1841-Tyler.txt, great, uties  which resulted honorably to the justice of Great Britain and advantageously to the United States.A
C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1841-Tyler.txt, great, ed States  we have the happiness to know that the great principles of civil liberty are there destined to
C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1841-Tyler.txt, great, iness  and permanent glory of the human race. The great truth that government was made for the people and
C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1841-Tyler.txt, great, conflicts in or between those countries are to be greatly deplored as necessarily tending to disable them
C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1841-Tyler.txt, great, nceasingly. Numbers have been captured  and still greater numbers have surrendered and have been transpor
C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1841-Tyler.txt, great, f acts of benevolence and kindness. These are the great instruments of civilization  and through the use 
C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1841-Tyler.txt, great, hile the same cause would have operated with much greater force in the foreign market. For that reason th
C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1841-Tyler.txt, great,  the paper medium with us is almost inexpressibly great. The power exerted by the States to charter banki
C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1841-Tyler.txt, great, corporations  and which  having been carried to a great excess  has filled the country with  in most of t
C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1841-Tyler.txt, great,  fail to claim your consideration. In view of the great advantages which are allowed the corporators  not
C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1841-Tyler.txt, great, ie payments. Such suspension is productive of the greatest detriment to the public by expelling from circ
C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1841-Tyler.txt, great,  resources and the people fall of energy  and the great and permanent remedy for present embarrassments m
C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1841-Tyler.txt, great, may so far fill up the channels of circulation as greatly to diminish the necessity of any considerable i
C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1841-Tyler.txt, great, the sufficiency of my own judgment  but with much greater reliance on the wisdom and patriotism of Congre
C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1841-Tyler.txt, great, such States  should there be any  considering the great rapidity with which their resources are developin
C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1841-Tyler.txt, great, suggestions which it contains  but because of the great importance which at all times attaches to that in
C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1841-Tyler.txt, great, f intercommunication which are every day becoming greater through the building of railroads and the appli
C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1841-Tyler.txt, great, ation between distant parts of the Union are to a great extent occupied by railroads  which  in the natur
C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1841-Tyler.txt, great, nd unreasonable charges. This evil is destined to great increase in future  and some timely measure may b
C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1841-Tyler.txt, great, al interests in public elections. Considering the great increase which has been made in public offices in
C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1841-Tyler.txt, great, of the year of Congress  and considering also the great cost of the public buildings and the propriety of
C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1842-Tyler.txt, great, d reason to express our profound gratitude to the Great Creator of All Things for numberless benefits con
C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1842-Tyler.txt, great, bor can hardly find the means of subsistence  the greatest evil which we have to encounter is a surplus o
C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1842-Tyler.txt, great, ad us to unite in praise and thanksgiving to that great Being who made us and who preserves us as a natio
C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1842-Tyler.txt, great, t that time existed between the United States and Great Britain which  attended by irritating circumstanc
C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1842-Tyler.txt, great, session. The appointment of a special minister by Great Britain to the United States with power to negoti
C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1842-Tyler.txt, great, ion of peace or war between the United States and Great Britain is a question of the deepest interest  no
C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1842-Tyler.txt, great, iduals  the question which seemed to threaten the greatest embarrassment was that connected with the Afri
C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1842-Tyler.txt, great, nforcement of the laws and treaty stipulations of Great Britain a practice had threatened to grow up on t
C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1842-Tyler.txt, great, d by our laws. A similar arrangement by the other great powers could not fail to sweep from the ocean the
C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1842-Tyler.txt, great, -second degree of latitude  to a portion of which Great Britain lays claim  begins to attract the attenti
C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1842-Tyler.txt, great,  an honorable adjustment of other difficulties of great magnitude and importance because this  not so imm
C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1842-Tyler.txt, great, e two countries  yet I shall not delay to urge on Great Britain the importance of its early settlement. N
C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1842-Tyler.txt, great, actice of equal and impartial justice to all. Our great desire should be to enter only into that rivalry 
C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1842-Tyler.txt, great, mechanical arts  and the spread of commerce--that great civilizer--to every land and sea. Carefully absta
C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1842-Tyler.txt, great,  them or in the persons who administer them  tend greatly to retard provisions for a just indemnity for l
C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1842-Tyler.txt, great, nd all its avocations. With several of the tribes great progress in civilizing them has already been made
C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1842-Tyler.txt, great, e felt it to be my duty to offer to Congress. The great primary and controlling interest of the American 
C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1842-Tyler.txt, great,  influenced by no other desire than to rescue the great interests of the country from the vortex of polit
C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1842-Tyler.txt, great, hat the expenditures for the military service are greatly reduced in amount--that a strict system of econ
C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1842-Tyler.txt, great, ced into the service and the abuses of past years greatly reformed. The fortifications on our maritime fr
C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1842-Tyler.txt, great, ubt not will receive  your serious attention. The great importance of these subjects to the prosperity of
C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1842-Tyler.txt, great,  as of the antecedent year  it is proposed to add greatly to the operations of the marine  and in lieu of
C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1842-Tyler.txt, great, trict system of accountability is established and great pains are taken to insure industry  fidelity  and
C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1842-Tyler.txt, great,  by the report of the Postmaster-General that the great point which for several years has been so much de
C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1842-Tyler.txt, great, ithout and violence from within. The rest for the greater part might be left to their own energy and ente
C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1842-Tyler.txt, great, designed for circulation  to an extent enormously great. The question seemed to be not how the best curre
C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1842-Tyler.txt, great, urrency could be provided  but in what manner the greatest amount of bank paper could be put in circulati
C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1842-Tyler.txt, great, 1837  being stated at $149 185 890)  aided by the great facilities afforded in obtaining loans from Europ
C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1842-Tyler.txt, great, its creation was faithfully executed and that the great end of supplying a paper medium of exchange at al
C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1842-Tyler.txt, great, e par with gold and silver  thereby realizing the great want of the age and fulfilling the wishes of the 
C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1842-Tyler.txt, great,  the Government in a financial point of view. The great necessity of resorting to every proper and becomi
C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1842-Tyler.txt, great, xation  readily obtained loans of any amount at a greatly reduced rate of interest. It would be unprofita
C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1842-Tyler.txt, great, lar will and firmly rooted in the affections of a great and free people  and whose fidelity to its engage
C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1842-Tyler.txt, great, e for the object. The exchequer  if adopted  will greatly aid in bringing about this result. Upon what I 
C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1842-Tyler.txt, great, ithout cost or charge. Nor can I fail to urge the great and beneficial effects which would be produced in
C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1842-Tyler.txt, great, ed the name of General Jackson among those of the greatest captains of the age and illustrated one of the
C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1843-Tyler.txt, great, other countries. The treaty lately concluded with Great Britain has tended greatly to increase the good u
C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1843-Tyler.txt, great, ty lately concluded with Great Britain has tended greatly to increase the good understanding which a reci
C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1843-Tyler.txt, great,  north latitude. This claim being controverted by Great Britain  those who have preceded the present Exec
C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1843-Tyler.txt, great, ries. By the treaty between the United States and Great Britain of July  1815  it is provided that no hig
C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1843-Tyler.txt, great, iament was admitted from the coast of Africa into Great Britain on the payment of a duty of 1 penny a qua
C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1843-Tyler.txt, great, m rests has long since been virtually admitted by Great Britain  but obstacles to a settlement have from 
C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1843-Tyler.txt, great, has been much reduced (which has already led to a greatly increased consumption)  a strong disposition ha
C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1843-Tyler.txt, great, ong disposition has been recently evinced by that great body to reduce  upon certain conditions  their pr
C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1843-Tyler.txt, great, y years between these two States humanity has had great cause to lament. Nor is such a condition of thing
C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1843-Tyler.txt, great, ence and established independent governments  and Great Britain  after having wasted her energies in the 
C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1843-Tyler.txt, great, resident here. The causes of irritation have in a great measure passed away  and it is in contemplation  
C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1843-Tyler.txt, great, es residing within our jurisdictional limits  the greatest vigilance of the Government has been exerted t
C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1843-Tyler.txt, great, rder inhabitants. This has happily succeeded to a great extent  but it is a subject of regret that they s
C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1843-Tyler.txt, great, eceive payment for their cargoes in a currency of greatly less value than that in Europe  but fully avail
C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1843-Tyler.txt, great, ursement; and whatever may be said of a period of great financial prosperity  such as existed for some ye
C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1843-Tyler.txt, great,  value of the stocks of this Government will in a great majority of instances be attended by an increase 
C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1843-Tyler.txt, great, the sacrifice of all others  but union  being the great interest  equally precious to all  should be fost
C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1843-Tyler.txt, great, at the necessities of the times have since become greatly ameliorated and that there is good reason to ho
C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1843-Tyler.txt, great, oration to a sound and healthy condition would be greatly expedited by a resort to the expedient in a mod
C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1843-Tyler.txt, great, e laws have been so administered as to produce as great a quantum of good to the country as their provisi
C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1843-Tyler.txt, great, on for the present and of easy application to the great body of the militia in time of war.The expenditur
C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1843-Tyler.txt, great, t hesitate to express my entire conviction of its great importance.I call your particular attention also 
C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1843-Tyler.txt, great, ar  with much privation and suffering.It gives me great pain to announce to you the loss of the steamship
C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1843-Tyler.txt, great,  matter out of the regular mail as to require the greatest vigilance and circumspection in order to enabl
C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1843-Tyler.txt, great,  to fear that the franking privilege has run into great abuse. The Department  nevertheless  has been con
C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1843-Tyler.txt, great, rtment  nevertheless  has been conducted with the greatest vigor  and has attained at the least possible 
C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1843-Tyler.txt, great, ily advancing in all that contributes to national greatness. The tide of population continues unbrokenly 
C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1843-Tyler.txt, great, The hazards incident to this state of things were greatly heightened by the arrest and imprisonment of a 
C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1843-Tyler.txt, great, ed by the arrest and imprisonment of a subject of Great Britain  who  acting (as it was alleged) as a par
C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1843-Tyler.txt, great, ployment and the operations of the other had been greatly diminished. Owing to the condition of the curre
